0.000000	-1.340582
0.010000	-1.319608
0.020000	-1.295408
0.030000	-1.271513
0.040000	-1.247929
0.050000	-1.224655
0.060000	-1.201693
0.070000	-1.179041
0.080000	-1.156698
0.090000	-1.134664
0.100000	-1.112938
0.110000	-1.091518
0.120000	-1.070405
0.130000	-1.049596
0.140000	-1.029091
0.150000	-1.008889
0.160000	-0.988987
0.170000	-0.969385
0.180000	-0.950081
0.190000	-0.931073
0.200000	-0.912359
0.210000	-0.893938
0.220000	-0.875809
0.230000	-0.857968
0.240000	-0.840414
0.250000	-0.823145
0.260000	-0.806159
0.270000	-0.789453
0.280000	-0.773026
0.290000	-0.756874
0.300000	-0.740996
0.310000	-0.725389
0.320000	-0.710051
0.330000	-0.694979
0.340000	-0.680170
0.350000	-0.665622
0.360000	-0.651332
0.370000	-0.637298
0.380000	-0.623516
0.390000	-0.609984
0.400000	-0.596699
0.410000	-0.583658
0.420000	-0.570859
0.430000	-0.558298
0.440000	-0.545973
0.450000	-0.533881
0.460000	-0.522018
0.470000	-0.510381
0.480000	-0.498969
0.490000	-0.487777
0.500000	-0.476803
0.510000	-0.466043
0.520000	-0.455495
0.530000	-0.445156
0.540000	-0.435023
0.550000	-0.425092
0.560000	-0.415361
0.570000	-0.405826
0.580000	-0.396485
0.590000	-0.387335
0.600000	-0.378373
0.610000	-0.369595
0.620000	-0.360999
0.630000	-0.352582
0.640000	-0.344341
0.650000	-0.336272
0.660000	-0.328374
0.670000	-0.320644
0.680000	-0.313077
0.690000	-0.305672
0.700000	-0.298427
0.710000	-0.291337
0.720000	-0.284400
0.730000	-0.277614
0.740000	-0.270975
0.750000	-0.264482
0.760000	-0.258132
0.770000	-0.251921
0.780000	-0.245847
0.790000	-0.239909
0.800000	-0.234102
0.810000	-0.228425
0.820000	-0.222875
0.830000	-0.217451
0.840000	-0.212148
0.850000	-0.206965
0.860000	-0.201900
0.870000	-0.196951
0.880000	-0.192114
0.890000	-0.187388
0.900000	-0.182771
0.910000	-0.178260
0.920000	-0.173853
0.930000	-0.169548
0.940000	-0.165344
0.950000	-0.161237
0.960000	-0.157226
0.970000	-0.153309
0.980000	-0.149483
0.990000	-0.145748
1.000000	-0.142101
1.010000	-0.138540
1.020000	-0.135064
1.030000	-0.131670
1.040000	-0.128356
1.050000	-0.125122
1.060000	-0.121965
1.070000	-0.118884
1.080000	-0.115877
1.090000	-0.112942
